City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Tigil,RU,2022-02-03 04:40:48,57.8,158.6667,14.7,91,92,4.99
292,Chuy,UY,2022-02-03 04:40:49,-33.6971,-53.4616,69.98,92,2,10.71
293,Parana,AR,2022-02-03 04:40:50,-31.732,-60.5238,75.56,88,48,12.46
294,Gambela,ET,2022-02-03 04:40:50,8.25,34.5833,82.27,36,69,2.57
295,Mashhad,IR,2022-02-03 04:40:50,36.297,59.6062,37.54,70,0,4.61
296,Morros,BR,2022-02-03 04:40:51,-9.4467,-46.3003,72.21,81,19,0.6
297,Shizunai,JP,2022-02-03 04:40:51,42.3339,142.3669,28.45,66,99,22.1
298,Faanui,PF,2022-02-03 04:40:52,-16.4833,-151.75,81.28,77,29,19.75
299,Quatre Cocos,MU,2022-02-03 04:40:52,-20.2078,57.7625,80.71,94,100,27.18
300,Bagotville,AU,2022-02-03 04:40:53,-28.9833,153.4167,71.62,99,100,15.95
301,Davila,PH,2022-02-03 04:40:53,18.4726,120.5763,82.38,67,3,5.39
302,Zaria,NG,2022-02-03 04:40:54,11.1113,7.7227,57.29,18,11,10.11
303,Ostrovnoy,RU,2022-02-03 04:40:54,68.0531,39.5131,20.08,91,100,13.87
304,Brigantine,US,2022-02-03 04:40:55,39.4101,-74.3646,43.05,99,100,0.0
305,Antofagasta,CL,2022-02-03 04:40:55,-23.65,-70.4,63.68,78,21,5.32
306,Muli,MV,2022-02-03 04:40:56,2.9167,73.5667,82.24,70,6,9.86
307,Bud,US,2022-02-03 04:40:57,39.447,-86.1758,30.4,95,100,14.12
308,Kaitangata,NZ,2022-02-03 04:40:57,-46.2817,169.8464,59.94,71,100,4.09
309,Norman Wells,CA,2022-02-03 04:40:58,65.282,-126.8329,-25.56,68,100,9.22
310,Mamlyutka,KZ,2022-02-03 04:40:58,54.9375,68.5394,19.42,96,94,7.96
311,Saint-Paul,RE,2022-02-03 04:40:58,-21.0096,55.2707,82.51,90,100,11.79
312,Nago,JP,2022-02-03 04:40:59,26.5881,127.9761,66.27,90,99,21.9
313,Alugan,PH,2022-02-03 04:40:59,12.2188,125.4808,80.89,82,87,12.26
314,Pyshchug,RU,2022-02-03 04:41:00,58.8873,45.7134,0.9,100,100,3.44
315,Auki,SB,2022-02-03 04:42:00,-8.7676,160.7034,78.46,89,99,12.24
316,Lesozavodsk,RU,2022-02-03 04:42:01,45.4794,133.4244,9.39,76,90,8.28
317,Dingle,PH,2022-02-03 04:42:01,10.9995,122.6711,84.36,68,83,14.45
318,Pochutla,MX,2022-02-03 04:42:02,15.7432,-96.4661,74.82,79,0,4.43
319,Iqaluit,CA,2022-02-03 04:42:03,63.7506,-68.5145,10.13,85,100,10.36
320,Buta,CD,2022-02-03 04:42:04,2.7858,24.73,72.95,59,100,3.42
321,Buzmeyin,TM,2022-02-03 04:42:04,38.0507,58.2056,35.33,60,20,6.91
322,Nyurba,RU,2022-02-03 04:42:05,63.2842,118.3319,-17.3,96,99,3.11
323,Ouahigouya,BF,2022-02-03 04:42:05,13.5828,-2.4216,62.35,17,0,10.09
324,Mattru,SL,2022-02-03 04:42:06,7.6244,-11.8332,70.11,99,58,2.04
325,Lavrentiya,RU,2022-02-03 04:42:06,65.5833,-171.0,1.0,63,2,22.82
326,San Quintin,MX,2022-02-03 04:42:07,30.4833,-115.95,56.73,58,0,6.96
327,Lokosovo,RU,2022-02-03 04:42:07,61.1333,74.8167,19.78,92,99,12.1
328,Thinadhoo,MV,2022-02-03 04:42:08,0.5333,72.9333,82.35,70,5,6.33
329,Bereda,ES,2022-02-03 04:42:08,43.2686,-7.5406,46.15,97,94,1.97
330,Nhulunbuy,AU,2022-02-03 04:42:09,-12.2333,136.7667,88.41,70,75,12.66
331,Ucluelet,CA,2022-02-03 04:42:09,48.9329,-125.5528,43.09,92,100,4.29
332,Kushima,JP,2022-02-03 04:42:10,31.4583,131.2333,44.64,83,100,3.47
333,Hobyo,SO,2022-02-03 04:42:10,5.3505,48.5268,78.8,69,100,18.72
334,Colac,AU,2022-02-03 04:42:11,-38.3333,143.5833,63.63,56,99,12.33
335,Marzuq,YE,2022-02-03 04:42:11,14.4,46.4667,64.29,29,16,3.11
336,Bengkulu,ID,2022-02-03 04:42:12,-3.8004,102.2655,84.09,67,74,6.24
337,Nanchang,CN,2022-02-03 04:41:36,28.6833,115.8833,39.7,88,100,6.6
338,Safonovo,RU,2022-02-03 04:42:12,55.15,33.2167,22.48,97,100,4.14
339,Urumqi,CN,2022-02-03 04:42:13,43.801,87.6005,-3.05,85,89,2.24
340,Salta,AR,2022-02-03 04:42:13,-24.7859,-65.4117,70.09,85,75,0.0
341,Vila Do Maio,CV,2022-02-03 04:42:14,15.1333,-23.2167,72.39,80,0,17.94
342,Omsukchan,RU,2022-02-03 04:42:14,62.5333,155.8,-12.55,86,48,7.92
343,Puerto Colombia,CO,2022-02-03 04:42:15,10.9878,-74.9547,78.89,77,4,23.24
344,Foshan,CN,2022-02-03 04:42:15,23.0268,113.1315,50.04,73,99,9.66
345,Jaen,ES,2022-02-03 04:42:16,38.0,-3.5,46.92,61,86,0.85
346,Arlit,NE,2022-02-03 04:42:16,18.7369,7.3853,55.08,22,0,10.36
347,Doha,QA,2022-02-03 04:42:17,25.2867,51.5333,62.58,67,0,5.75
348,Katangli,RU,2022-02-03 04:42:17,51.7102,143.2326,6.66,93,100,21.72
349,Beyneu,KZ,2022-02-03 04:42:18,45.3167,55.2,35.55,83,100,15.57
350,Port Lincoln,AU,2022-02-03 04:41:40,-34.7333,135.8667,67.6,55,20,16.11
351,Montepuez,MZ,2022-02-03 04:42:18,-13.1256,38.9997,72.81,89,61,1.25
352,Vestmanna,FO,2022-02-03 04:42:19,62.1564,-7.1664,34.72,93,100,21.85
353,Ribeira Grande,PT,2022-02-03 04:42:19,38.5167,-28.7,58.73,71,16,3.36
354,Lagoa,PT,2022-02-03 04:42:20,39.05,-27.9833,57.25,73,2,4.23
355,Broome,US,2022-02-03 04:42:20,42.2506,-75.833,40.37,78,100,1.99
356,Amarpatan,IN,2022-02-03 04:42:21,24.3167,80.9833,73.9,30,0,10.54
357,Lasa,IT,2022-02-03 04:42:21,46.6166,10.7002,40.46,93,53,7.78
358,Fruitvale,US,2022-02-03 04:42:22,39.0817,-108.4968,23.58,43,0,3.0
359,Casablanca,MA,2022-02-03 04:37:36,33.5928,-7.6192,55.42,48,91,1.92
360,Kambove,CD,2022-02-03 04:42:22,-10.8764,26.5969,60.94,96,100,2.24
361,Ndioum,SN,2022-02-03 04:42:23,16.5129,-14.6471,74.62,16,24,12.88
362,Lahaina,US,2022-02-03 04:42:23,20.8783,-156.6825,78.04,82,13,8.01
363,Abbotsford,CA,2022-02-03 04:37:32,49.058,-122.2526,36.68,96,100,4.61
364,Keti Bandar,PK,2022-02-03 04:42:24,24.1447,67.4497,72.19,24,5,11.45
365,Oil City,US,2022-02-03 04:43:24,41.4339,-79.7064,38.86,97,100,9.22
366,Maldonado,UY,2022-02-03 04:43:25,-34.6667,-54.9167,70.99,91,59,10.0
367,Inirida,CO,2022-02-03 04:43:25,3.8653,-67.9239,71.38,97,53,1.68
368,Cairns,AU,2022-02-03 04:39:02,-16.9167,145.7667,93.15,71,100,10.36
369,Port-Cartier,CA,2022-02-03 04:43:26,50.0334,-66.8654,28.74,98,100,10.74
370,Beringovskiy,RU,2022-02-03 04:43:26,63.05,179.3167,8.87,74,100,22.12
371,Surt,LY,2022-02-03 04:43:27,31.2089,16.5887,57.31,70,70,21.97
372,Dunedin,NZ,2022-02-03 04:41:27,-45.8742,170.5036,58.8,89,100,11.01
373,Provideniya,RU,2022-02-03 04:43:28,64.3833,-173.3,2.62,67,96,22.01
374,Lajas,PR,2022-02-03 04:43:28,18.05,-67.0593,75.22,86,3,1.01
375,Cedar City,US,2022-02-03 04:43:29,37.6775,-113.0619,16.77,52,0,11.5
376,Baruun-Urt,MN,2022-02-03 04:43:29,46.6806,113.2792,1.78,72,15,6.31
377,Komsomolskiy,UZ,2022-02-03 04:43:30,40.4272,71.7189,38.12,75,82,4.61
378,Bonavista,CA,2022-02-03 04:43:30,48.6499,-53.1147,27.12,71,28,21.63
379,Rio Grande,BR,2022-02-03 04:43:31,-32.035,-52.0986,75.31,82,4,15.19
380,Graciano Sanchez,MX,2022-02-03 04:43:31,23.9167,-99.2833,68.25,61,0,4.83
381,Shache,CN,2022-02-03 04:43:32,38.4167,77.2406,35.71,31,100,2.71
382,Kulykivka,UA,2022-02-03 04:43:32,51.3735,31.6466,26.47,97,98,4.63
383,Codrington,AU,2022-02-03 04:43:33,-38.2667,141.9667,61.68,61,99,17.31
384,Vestmannaeyjar,IS,2022-02-03 04:43:33,63.4427,-20.2734,28.53,80,59,17.69
385,Suez,EG,2022-02-03 04:43:34,29.9737,32.5263,55.58,54,0,8.66
386,Yongan,CN,2022-02-03 04:43:34,39.6957,113.6871,21.72,29,30,5.88
387,Tumpat,MY,2022-02-03 04:43:35,6.1978,102.171,93.92,74,20,12.66
388,Olafsvik,IS,2022-02-03 04:43:35,64.8945,-23.7142,28.2,53,18,4.09
389,Pingzhuang,CN,2022-02-03 04:43:36,42.0372,119.2889,18.73,33,2,12.41
390,Sweetwater,US,2022-02-03 04:43:36,25.7634,-80.3731,73.42,78,40,1.99
391,Sabalgarh,IN,2022-02-03 04:43:36,26.25,77.4,73.09,36,0,12.97
392,Bonthe,SL,2022-02-03 04:43:37,7.5264,-12.505,73.89,95,42,3.69
393,Manyana,BW,2022-02-03 04:43:38,-23.4,21.7167,69.4,81,86,5.23
394,Sinjar,IQ,2022-02-03 04:43:38,36.3209,41.8754,43.57,59,84,7.07
395,Abatskoye,RU,2022-02-03 04:43:39,56.2875,70.4555,14.18,95,81,7.58
396,Moron,AR,2022-02-03 04:43:39,-34.6534,-58.6198,75.96,74,100,8.81
397,Nanortalik,GL,2022-02-03 04:43:40,60.1432,-45.2371,19.8,94,100,11.3
398,Longido,TZ,2022-02-03 04:43:40,-2.7333,36.6833,67.86,77,100,4.88
399,Bhadrak,IN,2022-02-03 04:43:40,21.0633,86.5054,80.31,51,0,8.19
400,Poya,NC,2022-02-03 04:43:41,-21.35,165.15,84.22,63,15,4.52
401,Itarema,BR,2022-02-03 04:43:41,-2.9248,-39.9167,77.41,84,100,9.71
402,Vao,NC,2022-02-03 04:43:42,-22.6667,167.4833,79.72,71,100,7.45
403,Constitucion,CL,2022-02-03 04:43:42,-35.3333,-72.4167,56.3,89,69,4.0
404,Tingo Maria,PE,2022-02-03 04:43:43,-9.2895,-76.0088,69.21,97,100,1.52
405,Coihaique,CL,2022-02-03 04:43:44,-45.5752,-72.0662,57.15,82,20,4.61
406,Sinegorsk,RU,2022-02-03 04:43:44,47.1667,142.5,17.94,84,98,11.01
407,Tazovskiy,RU,2022-02-03 04:43:45,67.4667,78.7,-13.04,97,84,12.08
408,Meulaboh,ID,2022-02-03 04:43:45,4.1363,96.1285,85.98,63,20,4.43
409,Santa Cruz,BO,2022-02-03 04:41:51,-17.8,-63.1667,74.66,94,20,8.05
410,Dunmore East,IE,2022-02-03 04:43:46,52.1514,-6.9861,46.69,74,50,9.6
411,Karratha,AU,2022-02-03 04:43:46,-20.7377,116.8463,92.19,45,74,11.12
412,Beloha,MG,2022-02-03 04:43:47,-25.1667,45.05,78.58,53,0,12.37
413,Bilma,NE,2022-02-03 04:44:48,18.6853,12.9164,50.23,36,0,12.3
414,Ankpa,NG,2022-02-03 04:44:48,7.3706,7.6253,66.67,84,15,2.59
415,Kahramanmaras,TR,2022-02-03 04:44:49,38.0,37.0,39.83,95,81,8.39
416,Guadalupe Y Calvo,MX,2022-02-03 04:44:49,26.1,-106.9667,30.4,99,100,3.6
417,Karla,EE,2022-02-03 04:44:50,59.3723,24.9275,22.96,87,100,2.3
418,Flic En Flac,MU,2022-02-03 04:44:50,-20.2742,57.3631,81.16,90,100,28.43
419,Zelenoborskiy,RU,2022-02-03 04:44:51,66.845,32.3622,8.38,95,99,5.28
420,Nieuw Amsterdam,SR,2022-02-03 04:44:52,5.8833,-55.0833,76.01,91,99,8.79
421,Cap-Aux-Meules,CA,2022-02-03 04:44:52,47.3821,-61.8597,32.02,86,100,19.57
422,Ambovombe,MG,2022-02-03 04:44:53,-25.1667,46.0833,77.38,64,0,13.31
423,Serenje,ZM,2022-02-03 04:44:53,-13.2325,30.2352,63.37,95,62,2.82
424,Wanning,CN,2022-02-03 04:44:54,18.8003,110.3967,68.34,79,91,13.24
425,Najran,SA,2022-02-03 04:44:54,17.4924,44.1277,52.45,35,76,1.79
426,Panjab,AF,2022-02-03 04:44:55,34.388,67.0233,5.2,87,79,6.62
427,Kadhan,PK,2022-02-03 04:44:55,24.481,68.9859,73.18,19,2,14.18
428,Balabac,PH,2022-02-03 04:44:56,7.9868,117.0645,82.81,72,58,14.07
429,Baker City,US,2022-02-03 04:44:56,44.7749,-117.8344,27.64,93,100,3.44
430,Clonmel,IE,2022-02-03 04:44:57,52.355,-7.7039,46.89,95,35,5.21
431,Isla Aguada,MX,2022-02-03 04:44:57,18.7833,-91.4667,75.54,80,0,10.45
432,Flinders,AU,2022-02-03 04:44:58,-34.5833,150.8552,74.8,58,63,13.0
433,Bangkalan,ID,2022-02-03 04:44:58,-7.0455,112.7351,89.55,67,99,5.82
434,Severodvinsk,RU,2022-02-03 04:44:59,64.5635,39.8302,5.11,98,99,1.48
435,Roebourne,AU,2022-02-03 04:44:59,-20.7833,117.1333,93.04,40,84,9.08
436,Urengoy,RU,2022-02-03 04:45:00,65.9667,78.3667,-2.2,97,92,14.2
437,Matiri,TZ,2022-02-03 04:45:01,-10.75,34.9,64.92,91,85,1.74
438,Berbera,SO,2022-02-03 04:45:02,10.4396,45.0143,76.26,71,1,7.23
439,Comodoro Rivadavia,AR,2022-02-03 04:45:02,-45.8667,-67.5,73.26,38,0,5.75
440,Ocos,GT,2022-02-03 04:45:03,14.5094,-92.1933,78.73,74,1,3.74
441,Toma,BF,2022-02-03 04:45:04,12.7667,-2.8833,63.36,16,0,8.7
442,Nelson Bay,AU,2022-02-03 04:45:05,-32.7167,152.15,75.96,78,94,5.01
443,Kholodnyy,RU,2022-02-03 04:45:06,62.7167,147.95,-3.66,95,100,4.7
444,Luba,GQ,2022-02-03 04:45:07,3.4568,8.5547,78.69,83,87,4.09
445,Tocopilla,CL,2022-02-03 04:45:07,-22.092,-70.1979,68.54,75,4,7.92
446,Opuwo,NA,2022-02-03 04:45:08,-18.0607,13.84,60.53,64,3,2.15
447,Flin Flon,CA,2022-02-03 04:45:09,54.7682,-101.865,-20.83,99,16,6.62
448,Alyangula,AU,2022-02-03 04:45:09,-13.8483,136.4192,89.47,62,100,9.22
449,Liepaja,LV,2022-02-03 04:45:10,56.5419,21.0367,26.65,100,20,1.14
450,Bitung,ID,2022-02-03 04:43:51,1.4451,125.1824,79.65,83,92,9.17
451,Banda Aceh,ID,2022-02-03 04:45:11,5.5577,95.3222,85.75,64,13,12.1
452,Charallave,VE,2022-02-03 04:45:11,10.2425,-66.8572,74.97,95,34,2.33
453,Chumikan,RU,2022-02-03 04:45:12,54.7183,135.315,1.96,67,53,15.61
454,Lesnikovo,RU,2022-02-03 04:45:12,55.2822,65.3175,17.1,94,84,10.4
455,Ariquemes,BR,2022-02-03 04:45:13,-9.9133,-63.0408,72.54,98,100,1.61
456,Druzhba,UA,2022-02-03 04:45:14,52.0428,33.9453,26.82,94,99,4.12
457,Katherine,AU,2022-02-03 04:45:07,-14.4667,132.2667,86.32,66,75,14.97
458,Guiratinga,BR,2022-02-03 04:45:15,-16.3494,-53.7583,70.03,97,82,4.12
459,Fukue,JP,2022-02-03 04:45:15,32.6881,128.8419,46.76,53,75,17.27
460,Kieta,PG,2022-02-03 04:45:15,-6.2167,155.6333,80.76,85,100,10.69
461,Atbasar,KZ,2022-02-03 04:46:16,51.8,68.3333,11.68,87,98,4.72
462,Selestat,FR,2022-02-03 04:46:17,48.2598,7.4565,47.21,95,100,3.22
463,Vredendal,ZA,2022-02-03 04:46:17,-31.6683,18.5012,68.83,66,73,6.78
464,Golkoy,TR,2022-02-03 04:46:17,40.6875,37.6178,44.01,83,93,10.78
465,Olenegorsk,RU,2022-02-03 04:46:18,68.15,33.3,9.5,98,100,3.42
466,Kiama,AU,2022-02-03 04:46:19,-34.6833,150.8667,75.0,60,80,1.99
467,Mandalgovi,MN,2022-02-03 04:46:19,45.7625,106.2708,9.95,59,0,13.24
468,Talcahuano,CL,2022-02-03 04:46:20,-36.7167,-73.1167,60.48,77,100,4.61
469,Manitouwadge,CA,2022-02-03 04:43:06,49.1215,-85.8403,-8.68,98,53,3.36
470,San-Pedro,CI,2022-02-03 04:46:21,4.7485,-6.6363,74.17,92,56,5.28
471,Kirakira,SB,2022-02-03 04:46:22,-10.4544,161.9205,81.54,83,100,8.95
472,Gwadar,PK,2022-02-03 04:46:23,25.1216,62.3254,68.4,26,0,17.29
473,Vilhena,BR,2022-02-03 04:46:23,-12.7406,-60.1458,67.91,98,100,2.3
474,Hervey Bay,AU,2022-02-03 04:46:24,-25.2986,152.8535,86.11,77,99,10.0
475,Korla,CN,2022-02-03 04:46:24,41.7597,86.1469,29.08,40,63,5.08
476,Lata,PT,2022-02-03 04:46:25,40.1629,-8.3327,44.71,78,96,3.04
477,Burma,MM,2022-02-03 04:44:47,22.0,98.0,72.55,33,0,1.45
478,Maragogi,BR,2022-02-03 04:46:25,-9.0122,-35.2225,78.15,79,33,6.6
479,Port Hedland,AU,2022-02-03 04:46:26,-20.3167,118.5667,91.45,29,97,16.11
480,Solnechnyy,RU,2022-02-03 04:46:26,50.7214,136.6319,5.79,88,98,3.06
481,Plettenberg Bay,ZA,2022-02-03 04:46:27,-34.0527,23.3716,69.3,87,100,2.71
482,Labuhan,ID,2022-02-03 04:46:28,-6.8844,112.2051,85.53,67,79,7.31
483,Tommot,RU,2022-02-03 04:46:28,58.9564,126.2925,-4.95,88,100,8.41
484,Kjopsvik,NO,2022-02-03 04:46:29,68.097,16.3742,22.17,81,92,10.38
485,Sandakan,MY,2022-02-03 04:46:29,5.8402,118.1179,85.68,74,20,8.01
486,Abonnema,NG,2022-02-03 04:46:29,4.7084,6.7931,77.05,83,36,1.99
487,Burnie,AU,2022-02-03 04:46:30,-41.0667,145.9167,69.93,48,63,8.79
488,Tocache,PE,2022-02-03 04:46:30,-8.1842,-76.5125,71.13,90,98,0.69
489,Luzhou,CN,2022-02-03 04:46:31,28.8724,105.4405,50.97,59,9,3.09
490,Umba,RU,2022-02-03 04:46:32,66.6871,34.3429,14.45,94,99,7.14
491,Jiangyou,CN,2022-02-03 04:46:33,31.7667,104.7167,45.9,63,83,4.32
492,Kardla,EE,2022-02-03 04:46:33,58.9978,22.7492,15.78,92,40,3.44
493,Kolokani,ML,2022-02-03 04:46:34,13.5728,-8.0339,62.71,17,47,9.42
494,Boyolangu,ID,2022-02-03 04:46:35,-8.1181,111.8935,87.06,61,47,5.06
495,Swan Hill,AU,2022-02-03 04:43:43,-35.3378,143.5544,79.63,21,0,18.66
496,Surgut,RU,2022-02-03 04:46:36,61.25,73.4167,23.18,92,40,11.01
497,Salalah,OM,2022-02-03 04:46:37,17.0151,54.0924,77.09,27,0,2.3
498,Namalenga,TZ,2022-02-03 04:46:37,-10.95,39.1,75.74,85,34,0.87
499,Tongliao,CN,2022-02-03 04:46:39,43.6125,122.2653,12.24,70,5,11.23
500,Vila Franca Do Campo,PT,2022-02-03 04:46:39,37.7167,-25.4333,60.19,78,69,8.61
501,Opatija,HR,2022-02-03 04:46:40,45.3392,14.3083,41.68,68,11,3.71
502,Mangrol,IN,2022-02-03 04:46:40,21.1167,70.1167,76.75,49,29,14.34
503,Cidreira,BR,2022-02-03 04:46:41,-30.1811,-50.2056,75.43,88,7,19.73
504,Qobustan,AZ,2022-02-03 04:46:41,40.0824,49.412,50.11,58,100,10.87
505,Abbeville,FR,2022-02-03 04:47:42,50.1,1.8333,46.94,82,100,9.48
506,Sheregesh,RU,2022-02-03 04:47:42,52.9209,87.9869,15.66,89,95,1.92
507,Quelimane,MZ,2022-02-03 04:47:43,-17.8786,36.8883,76.95,94,40,0.0
508,Mackay,AU,2022-02-03 04:47:43,-21.15,149.2,89.58,66,100,13.8
509,Ancud,CL,2022-02-03 04:47:44,-41.8697,-73.8203,56.73,92,65,2.75
510,Narsaq,GL,2022-02-03 04:47:44,60.9167,-46.05,12.42,67,100,15.17
511,Giyani,ZA,2022-02-03 04:47:45,-23.3025,30.7187,76.5,59,4,1.81
512,Pathein,MM,2022-02-03 04:47:45,16.7833,94.7333,83.12,35,45,6.38
513,Charters Towers,AU,2022-02-03 04:47:46,-20.1,146.2667,89.65,54,100,4.25
514,Richards Bay,ZA,2022-02-03 04:47:47,-28.783,32.0377,77.85,80,6,14.79
515,Moose Factory,CA,2022-02-03 04:47:47,51.2585,-80.6094,-16.62,76,0,6.91
516,Thyboron,DK,2022-02-03 04:47:48,56.6985,8.2124,42.22,95,100,14.03
517,Ovruch,UA,2022-02-03 04:47:49,51.3246,28.8035,26.87,95,100,10.02
518,Pandan,PH,2022-02-03 04:47:49,14.0453,124.1694,79.0,84,85,13.8
519,Nadvoitsy,RU,2022-02-03 04:45:43,63.8667,34.3167,-0.87,100,93,3.87
520,Novo Aripuana,BR,2022-02-03 04:47:50,-5.1206,-60.3797,73.24,99,100,2.15
521,Bruckmuhl,DE,2022-02-03 04:47:51,47.8833,11.9167,40.21,95,100,4.5
522,Carlisle,US,2022-02-03 04:43:51,40.2015,-77.1889,42.84,78,100,3.44
523,Kamaishi,JP,2022-02-03 04:47:51,39.2667,141.8833,34.75,60,47,15.14
524,Sawtell,AU,2022-02-03 04:47:52,-30.3833,153.1,71.92,95,40,14.97
525,Chardara,KZ,2022-02-03 04:47:52,41.2547,67.9692,42.19,56,0,2.59
526,Pundaguitan,PH,2022-02-03 04:47:53,6.3711,126.1689,80.11,69,100,11.07
527,Puerto Plata,DO,2022-02-03 04:47:53,19.7934,-70.6884,73.31,90,97,14.65
528,Haines Junction,CA,2022-02-03 04:44:17,60.7522,-137.5108,-16.65,83,100,1.14
529,Finnsnes,NO,2022-02-03 04:47:54,69.2296,17.9811,18.34,95,97,5.93
530,Sotnikovo,RU,2022-02-03 04:47:54,51.8845,107.4791,-3.91,77,40,2.24
531,Kodinsk,RU,2022-02-03 04:47:55,58.6881,99.1844,12.96,92,100,3.56
532,Indi,IN,2022-02-03 04:47:55,17.1667,75.9667,81.68,26,22,6.78
533,Launceston,AU,2022-02-03 04:47:56,-41.45,147.1667,70.81,40,75,8.99
534,Lashio,MM,2022-02-03 04:47:56,22.9333,97.75,71.49,29,0,2.21
535,Cherdyn,RU,2022-02-03 04:47:57,60.403,56.4787,21.02,94,100,7.99
